ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription,ReferTempMax,ReferTempMin
SP-1469,Atlanta WH,Atlanta WH,2023-09-12 08:46:18,2023-10-30 03:20:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Switchable holistic matrix,46,29
SP-6907,Miami WH,New Orleans WH,2023-09-16 10:07:46,2023-10-20 06:58:00,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Cloned systemic interface,66,28
SP-6138,Detroit WH,Chicago WH,2023-09-14 09:34:16,2023-10-08 19:55:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Diverse fresh-thinking matrix,118,19
SP-8011,Detroit WH,Durham WH,2023-09-14 05:11:24,2023-10-17 21:29:18,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-layered asynchronous process improvement,48,32
SP-3783,Detroit WH,Durham WH,2023-09-14 02:50:07,2023-10-09 14:43:35,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone disintermediate product,44,35
SP-9653,Nashville WH,Detroit WH,2023-09-10 13:12:04,2023-10-13 00:50:04,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Optional dynamic groupware,100,19
SP-8461,New Orleans WH,Atlanta WH,2023-09-07 23:08:54,2023-10-08 11:37:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Persevering dynamic secured line,89,21
SP-7771,Miami WH,New Orleans WH,2023-09-16 11:35:30,2023-10-20 05:19:43,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Integrated full-range architecture,92,33
SP-1507,New Orleans WH,Chicago WH,2023-09-28 09:02:49,2023-10-02 00:31:54,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Open-architected systemic circuit,107,23
SP-1691,Chicago WH,Atlanta WH,2023-09-05 00:43:14,2023-10-19 21:33:27,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,De-engineered full-range approach,84,31
SP-5073,Chicago WH,Miami WH,2023-09-20 11:12:54,2023-10-13 04:05:23,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergized empowering service-desk,53,31
SP-8263,Nashville WH,Atlanta WH,2023-09-26 10:54:29,2023-10-18 18:36:51,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Assimilated object-oriented budgetary management,100,24
SP-3844,Detroit WH,Detroit WH,2023-09-17 18:50:17,2023-10-06 12:45:16,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Business-focused bottom-line instruction set,96,24
SP-8640,Durham WH,Durham WH,2023-09-05 05:08:44,2023-10-04 11:05:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Monitored explicit process improvement,83,15
SP-7097,Miami WH,Miami WH,2023-09-24 14:05:14,2023-10-21 04:01:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Decentralized scalable standardization,65,30
SP-0359,Miami WH,Chicago WH,2023-09-12 23:28:17,2023-10-11 02:37:21,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Organized empowering neural-net,100,17
SP-3136,Durham WH,Nashville WH,2023-09-25 11:23:02,2023-10-26 14:53:20,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Mandatory multimedia hierarchy,67,41
SP-2589,Miami WH,Detroit WH,2023-09-05 15:36:02,2023-10-24 00:13:48,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Phased object-oriented circuit,58,16
SP-0562,Atlanta WH,Atlanta WH,2023-09-06 10:07:21,2023-10-28 23:06:17,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Innovative directional moderator,120,31
SP-3345,Detroit WH,Nashville WH,2023-09-18 15:08:31,2023-10-01 03:55:06,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enterprise-wide uniform info-mediaries,117,22
SP-1767,Miami WH,Durham WH,2023-09-07 23:12:27,2023-10-04 01:57:35,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Implemented fault-tolerant firmware,78,40
SP-8052,New Orleans WH,Nashville WH,2023-09-21 05:20:05,2023-10-07 21:27:28,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Cloned human-resource product,58,42
SP-2941,Chicago WH,Chicago WH,2023-09-23 11:15:57,2023-10-18 01:51:26,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Ameliorated 5th generation paradigm,92,32
SP-7932,Miami WH,Miami WH,2023-09-11 12:17:39,2023-10-03 03:24:49,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Team-oriented zero administration access,98,16
SP-3231,Miami WH,Miami WH,2023-09-23 08:15:19,2023-10-19 05:20:14,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Fundamental optimizing matrix,76,37
SP-5489,New Orleans WH,Atlanta WH,2023-09-10 20:15:05,2023-10-11 02:19:15,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Reduced 24/7 application,119,39
SP-2886,Atlanta WH,Detroit WH,2023-09-16 23:47:19,2023-10-07 19:19:17,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reduced well-modulated adapter,116,34
SP-7432,Durham WH,Atlanta WH,2023-09-09 10:15:55,2023-10-12 12:21:38,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Integrated radical circuit,94,18
SP-6296,New Orleans WH,Chicago WH,2023-09-19 18:51:59,2023-10-07 03:12:19,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Phased reciprocal hierarchy,112,25
SP-0608,Atlanta WH,Detroit WH,2023-09-27 02:00:51,2023-10-27 00:34:18,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-lateral multimedia hub,105,34
SP-7108,Miami WH,Durham WH,2023-09-01 03:08:56,2023-10-12 14:41:32,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Profound non-volatile open architecture,90,27
SP-8938,Chicago WH,Durham WH,2023-09-06 04:51:18,2023-10-16 17:56:57,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Face to face mission-critical matrices,101,29
SP-0176,Detroit WH,Detroit WH,2023-09-29 18:23:38,2023-10-29 20:08:10,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Monitored user-facing flexibility,103,27
SP-2596,Durham WH,Atlanta WH,2023-09-19 09:09:59,2023-10-10 09:25:16,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Business-focused even-keeled time-frame,94,35
SP-0348,Miami WH,Nashville WH,2023-09-25 10:23:45,2023-10-28 20:51:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Horizontal 24 hour knowledge base,60,28
SP-5223,Chicago WH,Detroit WH,2023-09-27 11:47:48,2023-10-26 14:19:57,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Business-focused didactic initiative,89,21
SP-2216,Miami WH,Chicago WH,2023-09-15 06:51:32,2023-10-19 22:15:00,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persistent grid-enabled initiative,60,30
SP-4520,New Orleans WH,Nashville WH,2023-09-22 13:36:21,2023-10-27 21:41:25,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Operative multi-tasking productivity,86,25
SP-8413,Miami WH,Miami WH,2023-09-14 11:36:01,2023-10-01 13:16:10,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered even-keeled protocol,72,29
SP-4313,Chicago WH,New Orleans WH,2023-09-12 01:42:21,2023-10-25 15:24:34,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Front-line upward-trending neural-net,47,32
SP-9005,Chicago WH,Atlanta WH,2023-09-28 10:25:47,2023-10-12 18:10:57,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Adaptive human-resource open architecture,80,17
SP-9710,Nashville WH,New Orleans WH,2023-09-01 06:46:06,2023-10-05 23:12:49,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Persevering value-added data-warehouse,48,39
SP-7082,New Orleans WH,Durham WH,2023-09-18 07:46:26,2023-10-05 07:17:46,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Robust optimizing standardization,73,19
SP-1360,Nashville WH,Chicago WH,2023-09-01 21:03:18,2023-10-05 08:02:33,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ameliorated responsive synergy,114,36
SP-4508,Chicago WH,Chicago WH,2023-09-19 21:03:45,2023-10-19 05:49:32,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Organic impactful process improvement,109,13
SP-2995,Durham WH,Durham WH,2023-09-07 15:32:54,2023-10-24 19:28:55,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Proactive encompassing installation,61,22
SP-7783,Detroit WH,Detroit WH,2023-09-12 20:36:58,2023-10-07 15:41:22,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Secured client-driven task-force,106,33
SP-8221,Durham WH,Nashville WH,2023-09-27 08:21:33,2023-10-07 00:20:37,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Synergized discrete pricing structure,48,12
SP-7010,Chicago WH,Nashville WH,2023-09-21 15:56:53,2023-10-16 17:58:47,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reduced impactful workforce,63,17
SP-7849,Detroit WH,Detroit WH,2023-09-16 01:43:48,2023-10-06 09:41:21,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Focused optimizing database,90,23
SP-7936,Chicago WH,New Orleans WH,2023-09-23 17:50:17,2023-10-11 16:11:26,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Vision-oriented zero defect system engine,113,16
SP-1715,New Orleans WH,Chicago WH,2023-09-05 15:25:54,2023-10-09 16:03:53,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Adaptive explicit hierarchy,86,37
SP-6837,Miami WH,Chicago WH,2023-09-26 13:21:08,2023-10-03 12:59:18,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Ameliorated full-range circuit,77,36
SP-7077,Detroit WH,Nashville WH,2023-09-14 17:04:00,2023-10-09 05:46:24,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Exclusive 5th generation installation,46,21
SP-0162,Atlanta WH,Durham WH,2023-09-05 02:18:37,2023-10-14 09:24:18,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Automated user-facing intranet,49,22
SP-0250,Durham WH,Detroit WH,2023-09-28 00:25:47,2023-10-16 13:21:50,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Automated transitional benchmark,57,36
SP-7091,Durham WH,Chicago WH,2023-09-19 08:35:22,2023-10-05 07:38:41,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Innovative systematic array,99,40
SP-9061,Miami WH,Atlanta WH,2023-09-20 07:05:31,2023-10-16 19:59:55,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Horizontal upward-trending support,104,32
SP-8089,Detroit WH,Chicago WH,2023-09-03 04:28:16,2023-10-02 13:24:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Public-key content-based info-mediaries,50,14
SP-2956,Miami WH,Detroit WH,2023-09-18 08:32:12,2023-10-20 13:42:08,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Public-key fault-tolerant system engine,118,33
SP-2482,Nashville WH,Durham WH,2023-09-16 12:44:15,2023-10-26 14:57:26,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Enhanced encompassing superstructure,106,28
SP-0589,Detroit WH,Miami WH,2023-09-04 16:41:23,2023-10-30 01:48:53,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Compatible leading edge adapter,99,12
SP-7757,Chicago WH,Detroit WH,2023-09-26 08:21:46,2023-10-19 17:10:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Fundamental content-based policy,118,39
SP-8988,Detroit WH,Chicago WH,2023-09-06 05:58:20,2023-10-16 13:03:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Future-proofed dynamic projection,91,31
SP-2672,Miami WH,New Orleans WH,2023-09-28 00:18:06,2023-10-15 08:27:33,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded real-time website,47,39
SP-5793,Atlanta WH,Atlanta WH,2023-09-12 12:50:28,2023-10-24 19:11:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Intuitive optimal Graphic Interface,85,25
SP-4546,Detroit WH,Miami WH,2023-09-15 23:17:48,2023-10-23 12:52:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Decentralized background utilisation,105,24
SP-4368,Miami WH,Chicago WH,2023-09-25 22:25:55,2023-10-28 03:42:00,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Versatile mobile matrix,75,15
SP-6453,Nashville WH,Detroit WH,2023-09-16 19:14:16,2023-10-25 10:31:54,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Customizable needs-based leverage,72,30
SP-6002,Detroit WH,Miami WH,2023-09-21 06:49:27,2023-10-08 12:22:22,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Stand-alone fresh-thinking hub,68,24
SP-0108,Nashville WH,Nashville WH,2023-09-11 18:07:01,2023-10-22 15:53:05,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Optional systemic analyzer,83,24
SP-3729,Detroit WH,Chicago WH,2023-09-28 16:10:11,2023-10-18 21:45:51,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered client-server emulation,104,42
SP-5451,Durham WH,Durham WH,2023-09-05 05:14:37,2023-10-21 22:17:24,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Implemented bottom-line open architecture,77,38
SP-1580,Miami WH,Atlanta WH,2023-09-03 18:59:54,2023-10-26 06:29:33,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Front-line next generation definition,110,21
SP-2037,Nashville WH,Detroit WH,2023-09-03 15:02:11,2023-10-30 18:25:06,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Face to face modular Graphic Interface,57,37
SP-2955,Nashville WH,Atlanta WH,2023-09-11 12:20:03,2023-10-19 01:02:53,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Progressive demand-driven firmware,81,34
SP-8265,Nashville WH,Detroit WH,2023-09-09 00:22:17,2023-10-01 04:57:43,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Assimilated bifurcated model,78,13
SP-8864,Nashville WH,New Orleans WH,2023-09-13 14:35:07,2023-10-14 16:39:35,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Centralized bi-directional support,73,30
SP-3526,Chicago WH,Miami WH,2023-09-09 19:26:01,2023-10-15 13:12:48,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Balanced analyzing approach,73,23
SP-8660,New Orleans WH,Chicago WH,2023-09-03 09:57:30,2023-10-13 18:43:30,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cloned reciprocal task-force,75,24
SP-5659,Atlanta WH,Miami WH,2023-09-17 13:12:07,2023-10-19 20:46:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Right-sized explicit website,71,27
SP-9859,Nashville WH,New Orleans WH,2023-09-27 07:16:29,2023-10-13 21:39:17,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Integrated methodical open architecture,87,36
SP-9426,Miami WH,New Orleans WH,2023-09-28 17:59:22,2023-10-29 17:47:58,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone asynchronous monitoring,66,37
SP-5647,Nashville WH,Atlanta WH,2023-09-28 16:20:33,2023-10-28 03:52:55,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ergonomic directional neural-net,83,14
SP-6693,Nashville WH,Chicago WH,2023-09-18 03:53:06,2023-10-11 04:59:34,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Centralized multimedia open system,90,32
SP-8508,Durham WH,New Orleans WH,2023-09-03 13:50:34,2023-10-27 02:42:25,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Organized real-time approach,115,13
SP-1849,Durham WH,Nashville WH,2023-09-21 06:30:09,2023-10-14 15:40:43,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ameliorated client-server matrices,98,12
SP-5745,Chicago WH,Chicago WH,2023-09-28 17:39:33,2023-10-17 06:18:41,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Reactive secondary parallelism,58,26
SP-4699,Miami WH,Nashville WH,2023-09-17 19:50:17,2023-10-21 14:17:26,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered tangible methodology,111,17
SP-7837,Nashville WH,Miami WH,2023-09-10 18:37:36,2023-10-14 18:14:31,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Focused attitude-oriented initiative,63,22
SP-8539,Atlanta WH,Durham WH,2023-09-20 23:49:01,2023-10-30 13:38:58,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Visionary solution-oriented hardware,85,18
SP-9744,Nashville WH,Nashville WH,2023-09-05 20:26:16,2023-10-19 19:21:51,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Decentralized asynchronous process improvement,100,19
SP-7501,Nashville WH,Atlanta WH,2023-09-14 23:10:31,2023-10-06 02:25:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persevering full-range toolset,92,40
SP-2438,Chicago WH,Nashville WH,2023-09-19 03:49:22,2023-10-28 08:28:09,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Proactive didactic model,112,28
SP-2662,Miami WH,Nashville WH,2023-09-03 14:35:18,2023-10-18 07:23:28,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Stand-alone reciprocal challenge,75,38
SP-5700,New Orleans WH,Chicago WH,2023-09-25 07:57:28,2023-10-14 01:43:22,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Down-sized uniform benchmark,92,27
SP-6081,Chicago WH,Miami WH,2023-09-25 18:44:34,2023-10-09 01:12:47,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Persevering disintermediate definition,100,24
SP-7002,Durham WH,Nashville WH,2023-09-19 10:08:30,2023-10-08 14:14:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Seamless needs-based application,53,37
SP-3837,Miami WH,Detroit WH,2023-09-05 06:31:00,2023-10-23 06:47:31,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Total national access,65,19
SP-2313,Nashville WH,New Orleans WH,2023-09-19 19:06:25,2023-10-09 15:18:14,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Versatile solution-oriented capacity,59,34
SP-2739,New Orleans WH,New Orleans WH,2023-09-24 10:31:11,2023-10-22 08:52:41,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Cross-platform radical service-desk,119,15
SP-5170,New Orleans WH,Detroit WH,2023-09-22 11:00:28,2023-10-19 10:23:08,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Virtual real-time benchmark,110,16
SP-1424,Durham WH,Atlanta WH,2023-09-16 05:35:18,2023-10-06 15:12:26,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergized hybrid open architecture,53,38
SP-2810,Durham WH,Detroit WH,2023-09-16 12:13:36,2023-10-29 15:24:47,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-engineered systematic application,71,33
SP-4225,Detroit WH,Atlanta WH,2023-09-02 01:38:39,2023-10-08 09:58:20,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Automated foreground functionalities,112,21
SP-2172,New Orleans WH,Atlanta WH,2023-09-03 22:52:08,2023-10-14 19:27:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic 3rd generation monitoring,97,40
SP-0922,Nashville WH,Chicago WH,2023-09-22 11:49:18,2023-10-25 19:39:51,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Centralized hybrid policy,57,15
SP-5998,Detroit WH,Durham WH,2023-09-25 19:54:05,2023-10-21 14:49:28,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Adaptive incremental Graphic Interface,66,26
SP-5320,Atlanta WH,New Orleans WH,2023-09-11 22:00:55,2023-10-13 10:30:46,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Configurable dynamic application,67,17
SP-9241,Atlanta WH,Miami WH,2023-09-24 04:15:31,2023-10-01 00:10:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Diverse uniform complexity,89,33
SP-1292,Nashville WH,New Orleans WH,2023-09-08 06:02:38,2023-10-27 20:55:42,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Business-focused maximized array,51,35
SP-8002,Durham WH,Miami WH,2023-09-10 06:36:21,2023-10-06 04:11:27,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered fresh-thinking core,102,21
SP-4982,Nashville WH,Nashville WH,2023-09-13 02:38:11,2023-10-25 01:50:53,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Monitored client-server firmware,106,22
SP-5376,Atlanta WH,Miami WH,2023-09-24 19:34:45,2023-10-02 01:58:10,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Switchable bifurcated Graphical User Interface,52,16
SP-0927,Miami WH,New Orleans WH,2023-09-27 00:37:44,2023-10-17 01:45:16,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Open-architected asynchronous complexity,99,23
SP-8447,Chicago WH,Detroit WH,2023-09-21 15:57:57,2023-10-08 07:43:44,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Fundamental composite customer loyalty,48,35
SP-2905,Chicago WH,New Orleans WH,2023-09-17 02:49:21,2023-10-12 18:53:09,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Programmable bandwidth-monitored service-desk,112,36
SP-8319,New Orleans WH,New Orleans WH,2023-09-24 23:48:46,2023-10-28 22:04:52,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Assimilated multi-tasking hierarchy,66,20
SP-5383,Miami WH,Atlanta WH,2023-09-16 02:11:15,2023-10-06 17:15:02,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Horizontal local superstructure,79,38
SP-0097,Chicago WH,Durham WH,2023-09-01 20:07:02,2023-10-06 18:30:09,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Face to face local info-mediaries,78,42
SP-9540,New Orleans WH,Miami WH,2023-09-01 14:59:50,2023-10-10 01:13:12,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Customizable regional knowledge base,92,19
SP-1226,New Orleans WH,Detroit WH,2023-09-05 03:11:44,2023-10-10 12:22:32,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Right-sized exuding toolset,60,27
SP-0388,Atlanta WH,Atlanta WH,2023-09-14 20:32:40,2023-10-12 17:16:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Polarised dynamic groupware,100,39
SP-2252,Durham WH,Detroit WH,2023-09-16 01:29:58,2023-10-17 11:13:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Robust responsive benchmark,104,13
SP-2685,Chicago WH,New Orleans WH,2023-09-27 23:45:53,2023-10-19 18:38:26,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Horizontal tangible knowledge base,78,22
SP-4114,Atlanta WH,New Orleans WH,2023-09-01 11:03:18,2023-10-07 23:46:53,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Vision-oriented intermediate migration,93,14
SP-3738,Chicago WH,Nashville WH,2023-09-25 22:09:41,2023-10-05 02:51:46,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Open-source disintermediate Graphical User Interface,65,35
SP-4732,Durham WH,Atlanta WH,2023-09-16 11:07:39,2023-10-18 09:52:37,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Progressive radical complexity,60,28
SP-0737,Detroit WH,New Orleans WH,2023-09-25 08:09:24,2023-10-30 01:04:44,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Reactive web-enabled product,63,26
SP-5646,Miami WH,New Orleans WH,2023-09-26 22:36:33,2023-10-17 10:07:49,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Intuitive client-server leverage,55,39
SP-0411,Miami WH,Durham WH,2023-09-17 03:08:14,2023-10-21 10:04:41,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots holistic neural-net,120,31
SP-8292,Chicago WH,New Orleans WH,2023-09-19 12:50:51,2023-10-26 23:18:20,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Right-sized bandwidth-monitored forecast,115,15
SP-3679,Detroit WH,Atlanta WH,2023-09-18 06:16:16,2023-10-25 07:54:29,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Intuitive leading edge groupware,75,27
SP-3618,Nashville WH,Durham WH,2023-09-14 07:51:18,2023-10-06 08:38:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Right-sized didactic analyzer,70,19
