ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription
SP-3732,Xindai,Nezvěstice,2023-03-11 03:05:23,2023-04-20 09:13:09,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Centralized 24 hour info-mediaries
SP-8553,Ortigueira,Fushui,2023-03-28 21:54:31,2023-09-12 19:57:55,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Phased cohesive neural-net
SP-7750,Qinghua,Toki,2023-05-02 06:53:38,2022-10-27 17:04:42,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Robust explicit artificial intelligence
SP-7255,Nangahale,Sîr ed Danniyé,2022-12-16 20:05:18,2022-10-25 11:41:20,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Configurable web-enabled concept
SP-2153,Alangalang,Naperville,2023-09-09 21:17:05,2023-05-12 04:56:37,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Balanced mobile protocol
SP-1970,Witzenhausen,Burujul,2023-08-20 18:59:35,2023-04-02 16:39:02,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Up-sized bifurcated ability
SP-8309,Yefimovskiy,Yangchun,2023-09-03 23:45:28,2023-05-11 12:16:35,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Compatible user-facing superstructure
SP-5740,Al ‘Ayzarīyah,Khamyāb,2022-11-04 02:41:27,2022-09-24 10:49:22,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Reverse-engineered clear-thinking encryption
SP-5433,Villa Santa Rita,Santo Domingo,2022-11-19 01:36:36,2023-08-10 21:11:12,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Compatible coherent methodology
SP-8538,Shaxi,Äänekoski,2022-11-17 10:59:06,2023-08-05 00:16:15,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Object-based logistical time-frame
SP-6390,Nasielsk,Tanjungbatu,2023-08-28 13:36:57,2023-07-27 06:44:30,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Upgradable systematic local area network
SP-2120,Delvinë,Waddān,2023-05-07 02:05:44,2023-04-08 01:26:11,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customizable client-driven secured line
SP-1970,Vrsi,Itaocara,2023-09-09 02:25:28,2023-09-08 02:04:04,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Managed zero tolerance interface
SP-8950,Fengtang,Babakanlapang,2023-01-11 04:10:31,2023-07-03 14:20:06,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-layered encompassing info-mediaries
SP-2169,Lansing,Concepción,2023-09-20 11:28:18,2022-12-28 16:12:30,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Operative mission-critical middleware
SP-4938,Codrington,Tombu,2022-09-23 09:24:51,2023-09-19 02:49:56,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Organized next generation adapter
SP-7931,Tucumã,Tsybli,2022-10-02 08:03:40,2023-07-19 04:03:09,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optional coherent paradigm
SP-8877,Wuṯahpūr,Almafuerte,2023-05-04 15:23:46,2022-11-09 09:50:10,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Vision-oriented maximized extranet
SP-3021,Washington,Wangda,2022-10-13 19:34:42,2022-11-08 07:15:47,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Programmable 4th generation flexibility
SP-5337,Huacapampa,Kalapagada,2023-07-26 08:17:09,2023-05-23 13:43:49,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Switchable logistical installation
SP-9458,Mulyorejo,Grande Prairie,2022-10-28 07:19:51,2022-10-27 22:47:00,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Cross-platform secondary encoding
SP-4242,Krajan Tanjungrejo,Yixingfu,2022-10-05 18:24:27,2023-07-10 17:13:40,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Versatile system-worthy secured line
SP-8142,Zhonglong,Changshan,2023-07-07 13:32:12,2023-07-17 17:14:15,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ergonomic modular solution
SP-3728,San Andros,Taihe,2023-07-22 07:26:09,2023-01-02 23:50:50,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Configurable zero tolerance hub
SP-8637,Melgar,Genet,2023-04-24 08:36:48,2022-10-06 11:56:15,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Profit-focused upward-trending matrices
SP-5631,Bang Yai,Thành Phố Phủ Lý,2023-05-19 17:04:52,2023-07-18 00:13:31,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Monitored disintermediate collaboration
SP-2226,Yishan,Muzayri‘,2023-01-11 21:02:56,2023-02-21 20:14:36,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Extended optimizing benchmark
SP-5331,Sanandaj,Shengze,2023-06-18 18:24:47,2023-08-31 07:15:25,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Customizable maximized software
SP-1912,Lapachito,Protvino,2023-06-27 12:01:35,2023-03-16 09:27:32,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Streamlined global capacity
SP-1747,Casal de São João,Coruripe,2023-08-22 13:07:53,2022-10-23 14:03:19,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Enhanced impactful approach
SP-5066,Jambulang,Zhongcheng,2023-01-15 09:12:28,2023-09-06 23:22:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,De-engineered tangible interface
SP-8492,Citeguh,Wuluo,2022-09-26 11:07:59,2023-06-17 19:20:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Synergistic secondary matrices
SP-6665,San Francisco,Novopokrovskaya,2023-04-24 09:42:15,2023-09-15 19:42:11,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reactive zero tolerance flexibility
SP-1446,Hongxing,Gotputuk,2022-11-12 19:38:19,2022-11-05 07:02:17,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Automated 24 hour synergy
SP-4029,El Banco,Vágia,2023-05-08 05:55:23,2023-04-08 23:57:14,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Realigned next generation intranet
SP-8303,Mionica,Dessalines,2023-09-05 01:13:00,2022-11-06 01:40:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Optimized methodical concept
SP-0945,Aubenas,Wonocolo,2023-03-09 23:58:20,2023-01-14 04:14:37,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Profit-focused background workforce
SP-1901,Linköping,Koíla,2023-04-19 03:07:31,2022-11-22 10:16:43,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Distributed full-range support
SP-7357,Pasar Kidul,Pentaplátano,2023-06-19 06:53:26,2023-05-09 01:45:25,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Fundamental tangible alliance
SP-6335,Olenegorsk,Węgliniec,2023-03-28 22:27:30,2022-11-15 19:59:40,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Intuitive user-facing task-force
SP-4559,Studenec,Shatrovo,2022-12-24 21:46:10,2023-01-10 11:12:41,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Triple-buffered non-volatile capacity
SP-2266,Jardim da Serra,Tetyushi,2023-08-13 07:21:04,2023-02-13 00:44:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Cloned systematic emulation
SP-4644,Paris 08,Ash Shiḩr,2023-04-06 18:04:33,2023-02-02 11:18:30,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Secured systemic strategy
SP-8306,Huangzhai,Gorodets,2023-06-09 09:37:38,2023-09-09 19:22:21,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Realigned asymmetric implementation
SP-3376,Mindyak,Khoyniki,2023-02-05 09:04:56,2023-07-04 08:09:57,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Exclusive next generation core
SP-8663,Balung,Masu,2022-12-19 11:22:04,2023-05-25 14:19:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Function-based secondary archive
SP-8092,Pau,Córdoba,2023-04-26 17:53:11,2023-02-04 11:56:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Business-focused modular productivity
SP-3795,Badou,Hantara,2022-12-04 14:13:19,2023-03-22 01:23:36,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Realigned upward-trending monitoring
SP-8112,Mouzáki,Kakogawachō-honmachi,2023-03-28 18:17:34,2022-10-03 04:24:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Configurable directional success
SP-5296,Sóc Sơn,Dordrecht,2023-03-09 05:10:03,2023-01-21 04:44:20,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,User-friendly multi-state open architecture
SP-3694,Fuxi,Kanie,2023-03-12 19:35:22,2022-09-29 03:30:43,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Managed tangible encoding
SP-2259,Andrijevica,Rushankou,2023-06-02 08:56:09,2022-12-23 14:38:09,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Digitized non-volatile product
SP-0587,Yuyapichis,Chervonopartyzans’k,2023-06-11 14:05:50,2023-05-05 13:41:46,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Extended high-level moderator
SP-2403,El Fahs,Stoszowice,2023-01-04 03:24:39,2023-06-11 09:17:24,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Profit-focused leading edge paradigm
SP-5071,Seren Barat,Kunsan,2022-10-02 12:16:04,2023-03-16 01:31:08,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Persevering regional protocol
SP-6466,Zhucun,Lansing,2023-04-18 19:54:34,2023-07-09 20:36:03,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Secured explicit parallelism
SP-5398,Ágios Vasíleios,Vladislav,2023-07-22 04:47:45,2023-06-22 21:34:58,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Devolved secondary installation
SP-3791,Presidente Médici,Villeneuve-d'Ascq,2023-05-20 09:45:53,2023-09-01 15:54:51,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Exclusive contextually-based workforce
SP-0295,Santo Amaro,Izumiōtsu,2022-10-04 14:21:22,2022-10-14 16:26:17,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Self-enabling 5th generation hub
SP-1930,Tuojiang,Barengkok Hilir,2023-07-18 10:40:01,2022-10-30 10:51:21,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Business-focused intangible contingency
SP-7841,Oke Iho,Borovikha,2022-12-16 08:42:48,2022-10-03 12:40:02,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cross-platform needs-based knowledge base
SP-5692,Sulo,Bucaramanga,2023-04-22 09:15:50,2023-07-11 21:22:47,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Realigned attitude-oriented algorithm
SP-5534,Alpedrinha,Baiyushan,2022-10-26 03:38:05,2023-08-22 21:52:15,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-layered analyzing budgetary management
SP-0955,Newport,Liuhe,2023-04-01 05:47:04,2022-10-29 04:23:03,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key eco-centric adapter
SP-3404,Arrepiado,Qorovulbozor Shahri,2022-11-17 20:15:00,2022-11-18 06:34:00,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Switchable bifurcated moratorium
SP-4549,Muldersdriseloop,Belém,2022-12-12 16:45:11,2023-01-19 06:43:16,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Quality-focused impactful Graphic Interface
SP-7613,Yaroslavskaya,Kanshan,2023-05-20 14:21:30,2022-09-22 06:02:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ameliorated national emulation
SP-4555,Xinning,Morioka-shi,2023-01-31 11:57:39,2023-03-13 12:14:38,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Distributed motivating process improvement
SP-8635,Hake,Heung-hai,2022-11-12 02:19:09,2022-10-24 09:38:42,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Robust mission-critical secured line
SP-1502,Shatalovo,Tubungan,2023-04-17 00:27:19,2023-08-01 06:58:30,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Streamlined empowering middleware
SP-6464,Vitry-le-François,Littleton,2023-03-13 14:26:09,2022-10-11 12:49:05,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Monitored 3rd generation analyzer
SP-7169,Ondo,Baocun,2022-12-20 04:13:36,2023-07-15 12:29:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Function-based methodical application
SP-2605,‘Ubāl,Monjarás,2023-03-08 12:35:59,2023-05-01 23:09:30,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Operative content-based application
SP-4004,La Estancia,Majzar,2023-02-06 03:20:20,2023-07-14 21:15:17,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Adaptive systematic functionalities
SP-8559,Longkou,Thành Phố Nam Định,2023-04-04 09:27:15,2023-03-23 04:43:13,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Quality-focused radical framework
SP-4806,Patulul,Lazeshchyna,2023-07-03 18:21:15,2023-07-25 16:57:32,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Future-proofed attitude-oriented matrices
SP-4525,København,Liping,2023-02-25 20:13:55,2022-12-18 23:42:32,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Face to face needs-based architecture
SP-7595,Hexi,Nogliki,2023-08-15 20:01:13,2023-02-14 05:32:41,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Automated optimizing encoding
SP-2473,Chirongui,Mtwango,2023-02-27 07:34:44,2023-04-07 17:54:46,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Synergistic local circuit
SP-8768,Ngujung,Citundun,2023-01-19 05:11:41,2022-11-05 20:50:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Quality-focused directional process improvement
SP-1376,Perre,Wang’er,2023-05-09 22:51:26,2023-06-17 00:17:06,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Quality-focused didactic circuit
SP-3773,Ingeniero Guillermo N. Juárez,Fengren,2023-03-12 10:04:14,2023-01-14 17:44:00,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-tiered tangible monitoring
SP-4150,Tha Bo,Patria,2023-07-12 07:34:07,2023-07-19 07:18:09,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Fundamental asynchronous software
SP-4700,Niquinohomo,Guzhu,2023-03-19 11:07:14,2022-10-04 00:37:37,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-channelled fault-tolerant superstructure
SP-1611,Kaindy,Cincinnati,2023-03-18 12:22:01,2023-03-23 14:25:32,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Team-oriented incremental help-desk
SP-0045,Wuli,Binucayan,2023-04-24 10:48:26,2023-05-11 14:56:08,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-tiered national knowledge base
SP-5776,Mulyosari,Guxian,2023-01-25 14:23:10,2023-07-09 00:17:47,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Centralized asynchronous forecast
SP-9240,Miass,Palpalá,2023-06-08 02:32:26,2022-10-27 15:06:30,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synergized attitude-oriented benchmark
SP-7637,Vani,Sundsvall,2023-08-06 15:09:39,2023-04-11 10:20:36,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Profound non-volatile capacity
SP-6055,Estela,Niigata-shi,2023-04-26 04:51:28,2022-09-30 00:02:12,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Synergized multi-tasking structure
SP-8579,Bintuni,Feodosiya,2023-05-20 21:31:03,2022-10-05 22:25:04,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Programmable zero administration matrix
SP-9603,Xigou,Kalmar,2022-12-13 23:54:43,2022-11-08 20:45:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Programmable zero tolerance infrastructure
SP-9622,Gaide,Turinsk,2023-07-05 08:56:48,2022-12-20 01:22:53,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Sharable didactic orchestration
SP-2874,Krajan,Gradac,2023-04-11 04:51:52,2023-02-01 07:51:31,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Diverse system-worthy contingency
SP-9731,Ipiaú,Wat Bot,2023-02-18 18:02:28,2023-02-22 04:02:27,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Reduced regional parallelism
SP-5745,Al Jubayl,Lobamba,2023-02-19 11:26:07,2023-01-11 12:28:50,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Business-focused grid-enabled monitoring
SP-4163,Jõgeva,Postmasburg,2023-04-30 09:56:46,2023-01-11 13:48:41,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Cross-group uniform framework
SP-7151,Frashër,Povorino,2023-05-29 22:03:14,2023-05-13 08:32:34,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Devolved full-range data-warehouse
SP-7009,Czyżowice,Hengyang,2023-01-12 12:45:21,2023-07-18 19:42:52,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-channelled empowering data-warehouse
SP-6874,Jiangkou,Jingping,2023-02-10 15:38:33,2022-09-22 02:11:24,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Expanded clear-thinking definition
SP-9233,Saint-Quentin-en-Yvelines,Maikawada,2022-11-01 08:14:55,2023-09-07 22:33:15,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone grid-enabled pricing structure
SP-2529,Tajerouine,Ginowan,2023-06-13 20:38:27,2022-10-07 00:22:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Secured hybrid protocol
SP-9114,Zangbi,Santa Luzia,2023-05-27 07:59:57,2022-10-26 22:48:40,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-tiered stable software
SP-5752,Junxi,Kristiansand S,2022-10-04 08:19:40,2023-01-17 07:57:49,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Cloned fault-tolerant solution
SP-7305,Sävedalen,Las Ánimas,2023-01-13 21:28:55,2023-05-29 05:05:29,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Team-oriented interactive groupware
SP-8500,Bystra,København,2023-07-10 13:54:03,2023-02-17 23:57:31,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Open-source maximized installation
SP-9954,Salto de Pirapora,Letovice,2023-05-20 18:44:01,2023-05-12 19:44:21,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Pre-emptive modular application
SP-4882,Baixo Guandu,Jarabacoa,2023-08-24 12:53:13,2023-06-05 15:34:44,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Balanced bottom-line knowledge user
SP-2383,Stutterheim,Orlovskiy,2022-12-24 08:44:04,2023-04-16 12:38:39,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Team-oriented 3rd generation hardware
SP-9188,Erechim,Casilda,2023-03-01 04:21:18,2022-12-21 12:53:43,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Horizontal contextually-based capacity
SP-4055,Krajan Satu,Sevsk,2023-09-02 11:57:20,2023-08-24 11:28:56,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Universal national info-mediaries
SP-1512,Kholbon,Leskovac,2023-01-16 23:20:28,2023-06-22 12:32:18,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Customer-focused disintermediate moratorium
SP-3384,Charlotte,Vetlanda,2023-01-03 04:06:31,2023-08-31 03:27:08,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Triple-buffered full-range flexibility
SP-8419,Novoul’yanovsk,Pefkochóri,2022-11-12 19:28:47,2023-02-14 15:14:54,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone 4th generation forecast
SP-2986,Mancilang,Heyu,2023-06-30 02:18:41,2023-02-24 00:23:04,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Automated intermediate function
SP-8819,Changchun,São Miguel do Guamá,2023-05-24 13:08:35,2023-08-15 09:04:39,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Pre-emptive next generation service-desk
SP-4425,Zavolzh’ye,Paris 19,2022-11-14 17:46:49,2023-08-03 10:11:29,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,User-centric homogeneous orchestration
SP-6235,Banjar Sembunggede,Dzhiginka,2023-02-25 03:14:10,2022-12-06 08:07:06,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Object-based exuding portal
SP-2512,Tekik Wetan,Hushaat,2023-09-12 06:19:30,2023-01-08 11:20:11,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Balanced composite concept
SP-0109,Dolores,Tuburan,2023-09-17 05:49:28,2023-05-25 04:00:51,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Polarised intermediate implementation
SP-0769,Iwase,Georgīevka,2023-02-14 08:42:30,2023-03-05 13:42:20,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Front-line 24/7 hierarchy
SP-0160,Xike,Macia,2023-08-16 21:42:55,2023-02-11 09:30:45,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Digitized executive conglomeration
SP-8862,Mulatupo,Dvůr Králové nad Labem,2023-04-29 18:53:52,2022-11-08 13:28:03,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Business-focused system-worthy support
SP-4308,Unión,Baoxing,2022-11-14 01:44:52,2023-07-27 09:09:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Self-enabling cohesive circuit
SP-2445,Libertad,Kurmuk,2023-04-11 17:21:08,2023-09-06 21:54:40,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Upgradable full-range local area network
SP-4622,Manique de Baixo,Nazyvayevsk,2022-12-03 15:29:34,2023-07-20 04:05:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Synergized tertiary algorithm
SP-7281,Karjalohja,Coromoro,2023-05-27 01:19:03,2023-08-05 13:13:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Operative context-sensitive paradigm
SP-7721,Jingxin,Agboville,2023-07-29 21:54:41,2022-12-07 08:12:26,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key fresh-thinking interface
SP-4053,Ludu,Levin,2022-11-16 23:27:45,2023-04-01 21:50:00,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Object-based analyzing framework
SP-7033,Cibunut,Salas,2023-02-09 16:39:50,2023-08-29 21:56:01,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Future-proofed systemic structure
SP-0583,Adámas,Mundão,2023-04-25 20:55:25,2022-11-12 21:19:12,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Business-focused reciprocal help-desk
SP-6844,Orichi,Yurimaguas,2022-09-27 19:48:11,2023-07-27 06:13:59,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Synergistic optimizing attitude
SP-8141,Gorna Oryakhovitsa,Binawara,2022-11-17 21:46:51,2023-09-13 07:07:18,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Business-focused bi-directional application
SP-8206,Esperança,Ariquemes,2023-03-20 08:17:50,2022-10-14 10:02:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,User-centric scalable open system
SP-5400,Dërmënas,Papetoai,2023-05-01 07:03:26,2023-01-06 03:18:34,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Front-line incremental projection
SP-2828,Campo Alegre,Zhongshu,2023-05-26 03:14:32,2023-08-03 03:41:33,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Advanced well-modulated function
SP-7782,Santo Adrião Vizela,Shpola,2022-12-17 21:46:56,2023-03-08 13:51:18,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Centralized mobile internet solution
SP-7199,Xilinji,Songshan,2022-11-28 15:19:45,2022-12-05 17:05:44,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Open-source homogeneous success
SP-1491,Septfontaines,Hamilton,2023-03-12 09:06:31,2022-12-08 20:38:13,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Open-architected uniform framework
SP-6999,Tai’an,Laholm,2023-04-04 02:33:21,2023-08-12 07:26:35,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-tiered client-server array
SP-5755,Novomichurinsk,Tam Bình,2023-04-21 01:56:13,2022-12-10 22:09:00,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cross-platform transitional data-warehouse
